ds,yhat,yhat_lower,yhat_upper,trend,yearly,y,Data_Type
2024-04-29,5186.431192304996,5012.719934556927,5337.604840096198,5344.7531312916935,-158.32193898669757,5116.169921875,Actual
2024-04-30,5191.091054039823,5027.656390802956,5347.490045201548,5346.427158853119,-155.3361048132968,5035.68994140625,Actual
2024-05-01,5195.764832586363,5026.868922389852,5347.001223163096,5348.101186414546,-152.33635382818278,5018.39013671875,Actual
2024-05-02,5200.446731722502,5030.140814704644,5369.957648235992,5349.775213975971,-149.3284822534694,5064.2001953125,Actual
2024-05-03,5205.133862373126,5038.127346439612,5378.957249816894,5351.449241537397,-146.31537916427035,5127.7900390625,Actual
2024-05-06,5219.234846341643,5055.113946256796,5394.919070325618,5356.471324221674,-137.23647788003066,5180.740234375,Actual
2024-05-07,5223.960252382962,5047.384446417701,5388.719063964024,5358.1453517831,-134.185099400138,5187.7001953125,Actual
2024-05-08,5228.706694569359,5073.739086081382,5406.743964108016,5359.819379344525,-131.11268477516674,5187.669921875,Actual
2024-05-09,5233.479435082811,5072.8616826092375,5400.127418744847,5361.493406905951,-128.01397182314025,5214.080078125,Actual
2024-05-10,5238.2828879129065,5081.244451484204,5411.783738181699,5363.167434467377,-124.88454655446962,5222.68017578125,Actual
2024-05-13,5252.8952685064105,5098.0022422148795,5401.5012821809705,5368.189517151654,-115.29424864524378,5221.419921875,Actual
2024-05-14,5257.826546629817,5088.91160729733,5420.633378976183,5369.86354471308,-112.0369980832632,5246.68017578125,Actual
2024-05-15,5262.776702819003,5102.872482658865,5431.537976564285,5371.537572274506,-108.7608694555027,5308.14990234375,Actual
2024-05-16,5267.733563960013,5099.276305608936,5432.640485871084,5373.211599835931,-105.4780358759178,5297.10009765625,Actual
2024-05-17,5272.681255052164,5108.547090995643,5436.895497779017,5374.885627397357,-102.2043723451934,5303.27001953125,Actual
2024-05-20,5287.258472693538,5122.791696757427,5465.033118216528,5379.907710081634,-92.64923738809514,5308.1298828125,Actual
2024-05-21,5291.943898360021,5133.991945451444,5454.216072805214,5381.5817376430605,-89.63783928303899,5321.41015625,Actual
2024-05-22,5296.494608320508,5132.394457867551,5456.625349279415,5383.255765204485,-86.76115688397768,5307.009765625,Actual
2024-05-23,5300.8802047861855,5153.389599542401,5468.34574396429,5384.929792765912,-84.04958797972633,5267.83984375,Actual
2024-05-24,5305.0704222883915,5149.37790164009,5471.648538762578,5386.603820327337,-81.53339803894625,5304.72021484375,Actual
2024-05-28,5319.332783326712,5158.57129012786,5485.494752376541,5393.29993057304,-73.96714724632747,5306.0400390625,Actual
2024-05-29,5322.16691100674,5158.919407587039,5485.4004455556715,5394.973958134466,-72.80704712772592,5266.9501953125,Actual
2024-05-30,5324.682829976569,5156.007692602985,5479.838709889915,5396.647985695891,-71.96515571932218,5235.47998046875,Actual
2024-05-31,5326.8786238667335,5156.880354881709,5500.51587557988,5398.322013257317,-71.44338939058365,5277.509765625,Actual
2024-06-03,5331.63725495478,5167.866511783268,5496.965454587854,5403.344095941595,-71.70684098681565,5283.39990234375,Actual
2024-06-04,5332.68351461616,5166.245294113949,5493.968413151299,5405.01812350302,-72.3346088868606,5291.33984375,Actual
2024-06-05,5333.514105475351,5160.9170705254355,5492.939062084235,5406.692151064446,-73.17804558909518,5354.02978515625,Actual
2024-06-06,5334.172711010467,5172.90651979551,5492.688313340532,5408.366178625872,-74.19346761540474,5352.9599609375,Actual
2024-06-07,5334.709617336957,5170.738940916453,5492.445950346002,5410.040206187297,-75.33058885034028,5346.990234375,Actual
2024-06-10,5336.17304872345,5188.454572963562,5499.562863215343,5415.062288871574,-78.88924014812424,5360.7900390625,Actual
2024-06-11,5336.824799244853,5176.101328371813,5508.033239272386,5416.736316433,-79.9115171881468,5375.31982421875,Actual
2024-06-12,5337.669775855664,5181.802562239972,5498.119861610028,5418.410343994426,-80.74056813876209,5421.02978515625,Actual
2024-06-13,5338.774518579472,5178.293050734621,5496.827243768882,5420.084371555851,-81.30985297637933,5433.740234375,Actual
2024-06-14,5340.203287206117,5164.285139115167,5512.61308836706,5421.758399117277,-81.5551119111599,5431.60009765625,Actual
2024-06-17,5347.010345332507,5182.3864635732725,5515.279207187261,5426.780483415653,-79.77013808314597,5473.22998046875,Actual
2024-06-18,5350.279869296536,5180.014581203347,5521.732548645617,5428.454511515112,-78.1746422185759,5487.02978515625,Actual
2024-06-20,5358.520327742551,5206.228962230136,5528.9102754205005,5431.80256771403,-73.28223997147981,5473.169921875,Actual
2024-06-21,5363.523428393765,5194.992031098716,5524.95642354213,5433.476595813489,-69.95316741972456,5464.6201171875,Actual
2024-06-24,5382.0249634031825,5224.89674377287,5542.338981438309,5438.498680111865,-56.473716708682204,5447.8701171875,Actual
2024-06-25,5389.279778788869,5221.50256831002,5565.890478110203,5440.172708211325,-50.89292942245566,5469.2998046875,Actual
2024-06-26,5397.013252936309,5228.123539237817,5568.558385668836,5441.846736310784,-44.833483374474426,5477.89990234375,Actual
2024-06-27,5405.171546668256,5239.054811565041,5582.312221827642,5443.520764410242,-38.34921774198614,5482.8701171875,Actual
2024-06-28,5413.692389170431,5249.669072626923,5573.726623860222,5445.194792509701,-31.502403339269787,5460.47998046875,Actual
2024-07-01,5440.709151606414,5279.273540403033,5612.054353738036,5450.216876808077,-9.507725201663254,5475.08984375,Actual
2024-07-02,5449.937172642894,5293.130483569857,5613.674621823987,5451.890904907537,-1.9537322646429212,5509.009765625,Actual
2024-07-03,5459.140184306181,5303.046734572566,5620.256839812319,5453.564933006995,5.575251299187078,5537.02001953125,Actual
2024-07-05,5477.149733584847,5307.594700641598,5635.011800951729,5456.912989205913,20.2367443789341,5567.18994140625,Actual
2024-07-08,5502.077703658705,5345.482531220414,5663.5899737713235,5461.93507350429,40.14263015441538,5572.85009765625,Actual
2024-07-09,5509.585087899552,5348.9475606886635,5665.511083439616,5463.609101603748,45.97598629580331,5576.97998046875,Actual
2024-07-10,5516.6144915646955,5355.223023315862,5681.537632506095,5465.283129703207,51.33136186148807,5633.91015625,Actual
2024-07-11,5523.135029708875,5366.946379789793,5683.209362610439,5466.957157802666,56.17787190620817,5584.5400390625,Actual
2024-07-12,5529.126861892006,5362.360930528798,5697.100903510601,5468.631185902125,60.495675989880766,5615.35009765625,Actual
2024-07-15,5543.900467834323,5392.249997374202,5704.386414755637,5473.6532702005015,70.24719763382126,5631.22021484375,Actual
2024-07-16,5547.80256814809,5396.409855168768,5723.679134615892,5475.327298299961,72.47526984812983,5667.2001953125,Actual
2024-07-17,5551.241288904727,5376.948155749204,5712.773114086038,5477.001326399419,74.23996250530823,5588.27001953125,Actual
2024-07-18,5554.258728681187,5398.703975815357,5716.733765910264,5478.675354498878,75.58337418230856,5544.58984375,Actual
2024-07-19,5556.9042972138495,5402.705891373742,5723.200210169002,5480.349382598336,76.55491461551317,5505.0,Actual
2024-07-22,5563.183752364556,5409.115854616872,5735.828076286797,5485.371466896714,77.81228546784183,5564.41015625,Actual
2024-07-23,5564.931597101314,5405.856743956447,5740.527162892018,5487.045494996172,77.88610210514119,5555.740234375,Actual
2024-07-24,5566.612604135058,5396.978886745086,5735.7136988245775,5488.71952309563,77.89308103942788,5427.1298828125,Actual
2024-07-25,5568.288265578914,5396.011919758181,5730.696677198764,5490.3935511950895,77.89471438382483,5399.22021484375,Actual
2024-07-26,5570.016620953999,5398.230220881801,5729.82841932515,5492.0675792945485,77.94904165945123,5459.10009765625,Actual
2024-07-29,5576.018857892059,5408.435218583421,5751.967319349555,5497.089663592925,78.92919429913444,5463.5400390625,Actual
2024-07-30,5578.4249254737615,5413.137800068521,5743.489785950993,5498.763691692384,79.66123378137752,5436.43994140625,Actual
2024-07-31,5581.0802229026995,5422.8380975975215,5745.022056240105,5500.437719791843,80.64250311085617,5522.2998046875,Actual
2024-08-01,5583.999663515133,5428.359112899684,5741.189796772269,5502.111747891302,81.88791562383109,5446.68017578125,Actual
2024-08-02,5587.18918896397,5427.35681650707,5755.017213367288,5503.78577599076,83.4034129732103,5346.56005859375,Actual
2024-08-05,5598.307041581952,5432.670414460349,5759.185154249549,5508.807860289137,89.49918129281502,5186.330078125,Actual
2024-08-06,5602.465476432124,5443.649851680822,5766.602649343146,5510.481888388596,91.98358804352716,5240.02978515625,Actual
2024-08-07,5606.800669054061,5460.915510691737,5774.708120447621,5512.155916488055,94.64475256600625,5199.5,Actual
2024-08-08,5611.2744269721525,5447.588281338182,5777.329853557126,5513.829944587513,97.44448238463937,5319.31005859375,Actual
2024-08-09,5615.8444584337885,5465.399145217456,5778.509479669069,5515.503972686973,100.34048574681559,5344.16015625,Actual
2024-08-12,5629.673780829868,5462.119342793867,5793.925504489696,5520.526056985349,109.14772384451821,5344.39013671875,Actual
2024-08-13,5634.167456806022,5472.14115730041,5810.930014290086,5522.200085084807,111.96737172121414,5434.43017578125,Actual
2024-08-14,5638.527895997093,5460.965810957629,5789.474017083507,5523.874113184266,114.65378281282663,5455.2099609375,Actual
2024-08-15,5642.713968404409,5472.4643636254195,5817.978334777787,5525.548141283726,117.16582712068208,5543.22021484375,Actual
2024-08-16,5646.6885518431955,5484.7244371212755,5820.761874511247,5527.222169383185,119.46638246001058,5554.25,Actual
2024-08-19,5657.047339490156,5483.475820755188,5823.384115443405,5532.244253681561,124.80308580859624,5608.25,Actual
2024-08-20,5661.1543943016295,5499.859464897532,5834.482528642777,5535.164275170415,125.99011913121467,5597.1201171875,Actual
2024-08-21,5664.945478278505,5495.920855542135,5834.59568847949,5538.08429665927,126.86118161923515,5620.85009765625,Actual
2024-08-22,5668.41759517901,5510.0239654156685,5840.645333967007,5541.004318148124,127.41327703088648,5570.64013671875,Actual
2024-08-23,5671.573424391534,5500.754582785508,5843.065409078959,5543.924339636979,127.64908475455496,5634.60986328125,Actual
2024-08-26,5679.244554331493,5497.747872652957,5838.6535308406965,5552.684404103543,126.56015022795057,5616.83984375,Actual
2024-08-27,5681.256792641592,5519.677351863499,5846.461501175792,5555.604425592397,125.65236704919513,5625.7998046875,Actual
2024-08-28,5683.030962232086,5521.721442166918,5844.0946292695635,5558.524447081252,124.50651515083291,5592.18017578125,Actual
2024-08-29,5684.590269102399,5518.92270778688,5853.61702394996,5561.444468570106,123.14580053229325,5591.9599609375,Actual
2024-08-30,5685.958428611511,5528.0964411867235,5847.048394221105,5564.364490058962,121.5939385525502,5648.39990234375,Actual
2024-09-03,5689.966241306702,5518.252824647783,5862.836787919065,5576.04457601438,113.92166529232117,5528.93017578125,Actual
2024-09-04,5690.6970537240395,5537.167056277124,5857.548778941742,5578.9645975032345,111.73245622080519,5520.06982421875,Actual
2024-09-05,5691.347857912971,5529.292450579672,5860.227349193308,5581.88461899209,109.46323892088164,5503.41015625,Actual
2024-09-06,5691.9271809427555,5528.928895384722,5859.6784142317665,5584.804640480944,107.122540461812,5408.419921875,Actual
2024-09-09,5693.271110902952,5536.926974290346,5858.235115455074,5593.564704947508,99.70640595544381,5471.0498046875,Actual
2024-09-10,5693.584078456428,5544.235806751376,5852.256401649102,5596.4847264363625,97.0993520200656,5495.52001953125,Actual
2024-09-11,5693.821462453525,5526.590518984784,5862.784101324307,5599.404747925217,94.41671452830836,5554.1298828125,Actual
2024-09-12,5693.975822877786,5530.537236494891,5845.683533616126,5602.324769414072,91.65105346371425,5595.759765625,Actual
2024-09-13,5694.0389275924745,5533.247171783895,5864.743314253786,5605.244790902926,88.79413668954815,5626.02001953125,Actual
2024-09-16,5693.602313367672,5528.783763296146,5856.072965771397,5614.0048553694905,79.59745799818096,5633.08984375,Actual
2024-09-17,5693.228655978617,5534.690058915222,5853.9883690235765,5616.924876858345,76.30377912027197,5634.580078125,Actual
2024-09-18,5692.737073752038,5529.409932931239,5853.027891779777,5619.8448983472,72.89217540483786,5618.259765625,Actual
2024-09-19,5692.130127142271,5533.539145681702,5853.719768449746,5622.764919836054,69.36520730621666,5713.64013671875,Actual
2024-09-20,5691.414361083543,5532.455265003039,5857.714799274399,5625.684941324908,65.72941975863418,5702.5498046875,Actual
2024-09-23,5688.746020847341,5536.969902542228,5860.416425325516,5634.445005791473,54.30101505586886,5718.56982421875,Actual
2024-09-24,5687.7498594503095,5521.271991068145,5852.843757152984,5637.365027280327,50.3848321699829,5732.93017578125,Actual
2024-09-25,5686.7450417945465,5520.917962034963,5841.187686428027,5640.285048769182,46.45999302536458,5722.259765625,Actual
2024-09-26,5685.76451323629,5519.545306179412,5842.866652538055,5643.205070258036,42.559442978254175,5745.3701171875,Actual
2024-09-27,5684.844621181592,5527.745339673874,5858.965764697898,5646.1250917468915,38.71952943470048,5738.169921875,Actual
2024-09-30,5682.848538766444,5519.366923956205,5839.760521139425,5654.885156213455,27.9633825529895,5762.47998046875,Actual
2024-10-01,5682.577227328416,5518.571381849428,5842.171766639705,5657.80517770231,24.772049626105414,5708.75,Actual
2024-10-02,5682.572586413962,5508.194341125895,5840.880950397447,5660.725199191164,21.847387222797426,5709.5400390625,Actual
2024-10-03,5682.874291822681,5511.01719745867,5839.009787131805,5663.6452206800195,19.22907114266149,5699.93994140625,Actual
2024-10-04,5683.51925181064,5513.807300430927,5838.641569822836,5666.565242168874,16.954009641765598,5751.06982421875,Actual
2024-10-07,5687.822452594463,5518.605668822442,5864.828041419522,5675.325306635437,12.497145959026449,5695.93994140625,Actual
2024-10-08,5690.123694025722,5522.724707517546,5851.5826177397985,5678.245328124292,11.878365901429799,5751.1298828125,Actual
2024-10-09,5692.882126571401,5516.601824900993,5849.209003411608,5681.165349613147,11.716776958255068,5792.0400390625,Actual
2024-10-10,5696.10215549825,5527.9430039898725,5863.314650925107,5684.085371102002,12.016784396248232,5780.0498046875,Actual
2024-10-11,5699.781315171602,5552.466951419327,5859.270963115483,5687.005392590856,12.775922580745704,5815.02978515625,Actual
2024-10-14,5713.447363606594,5548.065588880539,5875.498559678036,5695.76545705742,17.681906549174933,5859.85009765625,Actual
2024-10-15,5718.805068983833,5561.9130403116815,5873.872407885995,5698.685478546275,20.11959043755852,5815.259765625,Actual
2024-10-16,5724.512944741277,5562.141654796538,5893.046011953925,5701.605500035129,22.90744470614815,5842.47021484375,Actual
2024-10-17,5730.533402523093,5571.091522324204,5886.228745637959,5704.525521523984,26.007880999109084,5841.47021484375,Actual
2024-10-18,5736.825396151308,5576.259862413793,5900.938742145714,5707.445543012838,29.379853138469937,5864.669921875,Actual
2024-10-21,5756.888973980519,5599.82200391665,5928.843048908102,5716.20560754601,40.6833664345099,5853.97998046875,Actual
2024-10-22,5763.822333581133,5605.7867294403295,5917.012180120407,5719.125629057066,44.696704524066305,5851.2001953125,Actual
2024-10-23,5770.805278735103,5613.627353123836,5927.241536720283,5722.045650568123,48.75962816697901,5797.419921875,Actual
2024-10-24,5777.797165579566,5617.957583269175,5943.259050143301,5724.965672079181,52.83149350038563,5809.85986328125,Actual
2024-10-25,5784.760740163745,5623.667274201379,5941.520912186123,5727.885693590238,56.87504657350769,5808.1201171875,Actual
2024-10-28,5805.17420265886,5641.466624587491,5973.372301974332,5736.645758123409,68.5284445354508,5823.52001953125,Actual
2024-10-29,5811.742284161066,5634.403423800349,5978.092169779739,5739.565779634466,72.1765045266,5832.919921875,Actual
2024-10-30,5818.167043490405,5655.1696666544185,5979.516276151261,5742.485801145523,75.68124234488258,5813.669921875,Actual
2024-10-31,5824.441644946871,5657.65127397481,5982.625405024763,5745.405822656579,79.03582229029128,5705.4501953125,Actual
2024-11-01,5830.564505017848,5667.061386055374,5989.766480573709,5748.325844167637,82.23866085021152,5728.7998046875,Actual
2024-11-04,5848.076564434728,5694.395083682352,6010.1516175559655,5757.0859087008075,90.99065573392134,5712.68994140625,Actual
2024-11-05,5853.665396829672,5680.098803119137,6023.256473234869,5760.005930211865,93.65946661780737,5782.759765625,Actual
2024-11-06,5859.155350831767,5682.135794602533,6027.94861285146,5762.925951722922,96.22939910884409,5929.0400390625,Actual
2024-11-07,5864.56401123649,5707.385153130388,6032.513746879155,5765.845973233979,98.71803800251094,5973.10009765625,Actual
2024-11-08,5869.909275215135,5716.274012015298,6041.722605147129,5768.765994745036,101.14328047009919,5995.5400390625,Actual
2024-11-11,5885.729697413682,5722.463382988653,6045.930449927595,5777.526059278207,108.20363813547479,6001.35009765625,Actual
2024-11-12,5890.975990330204,5730.484193069312,6066.864622098116,5780.446080789264,110.52990954093974,5983.990234375,Actual
2024-11-13,5896.223324780282,5730.526526740044,6050.024225367087,5783.3661023003215,112.85722247996065,5985.3798828125,Actual
2024-11-14,5901.47471006553,5749.266057523515,6058.335738755423,5786.286123811377,115.1885862541527,5949.169921875,Actual
2024-11-15,5906.728787111908,5745.158722751168,6056.2023125359765,5789.206145322435,117.52264178947236,5870.6201171875,Actual
2024-11-18,5922.425665527798,5743.0282081724945,6087.778670883145,5797.966209855606,124.45945567219131,5893.6201171875,Actual
2024-11-19,5927.587086319128,5764.702190243315,6093.4258708243815,5800.886231366663,126.70085495246482,5916.97998046875,Actual
2024-11-20,5932.6786622382615,5770.250488871053,6097.851969658034,5803.806252877721,128.87240936054047,5917.10986328125,Actual
2024-11-21,5937.674893075615,5781.026492957834,6085.924353380094,5806.726274388778,130.94861868683748,5948.7099609375,Actual
2024-11-22,5942.547985756165,5791.334396495977,6112.7393668159675,5809.6462958998345,132.90168985633082,5969.33984375,Actual
2024-11-25,5956.133486608756,5794.931843514045,6129.965632143026,5818.406360433006,137.72712617575087,5987.3701171875,Actual
2024-11-26,5960.219677514919,5785.122137126327,6117.66660260566,5821.326381944063,138.89329557085557,6021.6298828125,Actual
2024-11-27,5964.039358952819,5798.319020974749,6113.604365369995,5824.24640345512,139.79295549769896,5998.740234375,Actual
2024-11-29,5970.789950131408,5796.441640619131,6132.140088819268,5830.086446477234,140.70350365417352,6032.3798828125,Actual
2024-12-02,5978.471521944234,5812.300384522253,6141.2859998682225,5838.846511010405,139.62501093382858,6047.14990234375,Actual
2024-12-03,5980.356755352911,5817.046630679768,6126.6916697589595,5841.766532521462,138.5902228314491,6049.8798828125,Actual
2024-12-04,5981.910915298587,5821.041702197949,6140.739286792445,5844.686554032519,137.2243612660678,6086.490234375,Actual
2024-12-05,5983.146499000614,5825.610756528934,6155.302840189477,5847.606575543577,135.53992345703776,6075.10986328125,Actual
2024-12-06,5984.081435114396,5815.851352246727,6149.739858438481,5850.526597054633,133.55483805976294,6090.27001953125,Actual
2024-12-09,5985.3333794635755,5829.707187171025,6149.639264086302,5859.286661587805,126.04671787577075,6052.85009765625,Actual
2024-12-10,5985.33608745343,5821.8720165156965,6133.10022767675,5862.206683098861,123.12940435456962,6034.91015625,Actual
2024-12-11,5985.189838946561,5799.362936525118,6144.970835950263,5865.126704609918,120.06313433664351,6084.18994140625,Actual
2024-12-12,5984.931807959291,5812.431961682473,6146.037781253172,5868.046726120975,116.88508183831632,6051.25,Actual
2024-12-13,5984.599228056395,5815.322330900909,6149.139950569667,5870.966747632033,113.632480424362,6051.08984375,Actual
2024-12-16,5983.506604333385,5818.679212321899,6159.086197094904,5879.726812165203,103.77979216818204,6074.080078125,Actual
2024-12-17,5983.215097085933,5814.406502352716,6149.249213993104,5882.646833676261,100.56826340967234,6050.60986328125,Actual
2024-12-18,5983.002681308221,5818.066732783688,6138.266245974936,5885.566855187317,97.4358261209043,5872.16015625,Actual
2024-12-19,5982.887969470218,5828.776941885142,6152.607366181828,5888.486876698375,94.40109277184314,5867.080078125,Actual
2024-12-20,5979.941711027994,5813.93304254387,6151.424674812163,5888.464366967112,91.4773440608814,5930.85009765625,Actual
2024-12-23,5971.818027329039,5803.213364176315,6129.521705253046,5888.396837773322,83.42118955571695,5974.06982421875,Actual
2024-12-24,5969.337514352051,5804.583122721232,6130.6054166447975,5888.374328042058,80.96318630999319,6040.0400390625,Actual
2024-12-26,5964.646060824417,5792.919814646101,6131.644249295631,5888.32930857953,76.31675224488687,6037.58984375,Actual
2024-12-27,5962.397370365051,5799.013401050567,6121.65851287223,5888.306798848267,74.09057151678402,5970.83984375,Actual
2024-12-30,5955.764902797012,5792.5231115125125,6120.824815663007,5888.2392696544775,67.5256331425346,5906.93994140625,Actual
2024-12-31,5953.511805783132,5800.736266969603,6124.6580383736,5888.216759923214,65.29504585991809,5881.6298828125,Actual
2025-01-02,5948.811206724307,5788.312967759786,6104.1201406565015,5888.171740460687,60.63946626362076,5868.5498046875,Actual
2025-01-03,5946.330276441538,5790.889770555198,6109.738102009981,5888.149230729423,58.18104571211532,5942.47021484375,Actual
2025-01-06,5938.263006893058,5778.404728633334,6094.975597905147,5888.081701535632,50.18130535742611,5975.3798828125,Actual
2025-01-07,5935.37076142442,5770.094648407328,6110.875468175307,5888.059191804369,47.31156962005127,5909.02978515625,Actual
2025-01-08,5932.395186849595,5765.4866374703915,6104.18461876756,5888.036682073106,44.358504776489234,5918.25,Actual
2025-01-10,5926.282196905105,5760.0588337193585,6089.031588884249,5887.991662610579,38.290534294526175,5827.0400390625,Actual
2025-01-13,5917.185268543034,5748.011141358689,6083.236520906947,5887.924133416788,29.26113512624583,5836.22021484375,Actual
2025-01-14,5914.3301610963335,5759.021173251495,6086.772776970721,5887.901623685524,26.428537410809405,5842.91015625,Actual
2025-01-15,5911.6373739462315,5762.69812899956,6074.4841441596645,5887.879113954261,23.75825999197083,5949.91015625,Actual
2025-01-16,5909.152228361296,5753.947919029009,6074.590369017928,5887.856604222998,21.29562413829785,5937.33984375,Actual
2025-01-17,5906.918813864424,5750.5618614301875,6070.608896663434,5887.834094491734,19.084719372690774,5996.66015625,Actual
2025-01-21,5901.259875269514,5735.654108147752,6060.909518902706,5887.74405556668,13.515819702834243,6049.240234375,Actual
2025-01-22,5900.8026530388615,5740.269234077191,6049.207468121894,5887.721545835416,13.081107203445308,6086.3701171875,Actual
2025-01-23,5900.756845239708,5731.532205451036,6069.511128268923,5887.699036104153,13.057809135555573,6118.7099609375,Actual
2025-01-24,5901.1202960194205,5736.845116648283,6066.734417496909,5887.676526372889,13.44376964653105,6101.240234375,Actual
2025-01-27,5904.486133669899,5744.369122083043,6075.955869252519,5887.608997179099,16.87713649080016,6012.27978515625,Actual
2025-01-28,5906.252718834461,5744.467188958033,6062.543726218814,5887.586487447835,18.666231386626766,6067.7001953125,Actual
2025-01-29,5908.258577953815,5739.507799077383,6066.978956955382,5887.563977716572,20.69460023724318,6039.31005859375,Actual
2025-01-30,5910.439478638436,5742.2100096447,6067.098462736743,5887.541467985308,22.898010653128253,6071.169921875,Actual
2025-01-31,5912.722935272181,5744.994836241954,6084.347354527505,5887.518958254044,25.20397701813675,6040.52978515625,Actual
2025-02-03,5919.368710064725,5759.051035411385,6075.217079015435,5887.451429060254,31.917281004471104,5994.56982421875,Actual
2025-02-04,5921.222179705313,5752.206870562653,6088.805284004569,5887.428919328991,33.793260376322316,6037.8798828125,Actual
2025-02-05,5922.7442188403775,5764.57646682812,6095.28795544458,5887.406409597726,35.33780924265063,6061.47998046875,Actual
2025-02-06,5923.846360827184,5760.175390286573,6099.497102271419,5887.383899866463,36.4624609607204,6083.56982421875,Actual
2025-02-07,5924.444169282245,5763.001076762015,6085.840276194503,5887.3613901352,37.08277914704462,6025.990234375,Actual
2025-02-10,5922.468012190095,5773.303701005859,6088.714074689464,5887.293860941409,35.174151248686314,6066.43994140625,Actual
2025-02-11,5920.350811619615,5756.202811614048,6087.890365379594,5887.271351210145,33.0794604094695,6068.5,Actual
2025-02-12,5917.431667685898,5747.849844422831,6078.060481096089,5887.248841478882,30.182826207015413,6051.97021484375,Actual
2025-02-13,5913.686472240685,5756.968052387469,6077.4303724856645,5887.226331747618,26.460140493066838,6115.06982421875,Actual
2025-02-14,5909.105316866025,5743.136618865534,6083.912067659244,5887.203822016355,21.901494849669753,6114.6298828125,Actual
2025-02-18,5882.735735653576,5722.035997091864,6045.355930909247,5887.113783091301,-4.378047437725007,6129.580078125,Actual
2025-02-19,5874.336071718575,5700.400964386567,6045.5344357888225,5887.091273360038,-12.755201641463131,6144.14990234375,Actual
2025-02-20,5865.341365488929,5700.485960809998,6031.919652317229,5887.068763628775,-21.7273981398454,6117.52001953125,Actual
2025-02-21,5855.835507791178,5683.597509848838,6005.207160673902,5887.046253897511,-31.210746106332717,6013.1298828125,Actual
2025-02-24,5825.213032443544,5649.084202887635,5987.454567782889,5886.97872470372,-61.76569226017605,5983.25,Actual
2025-02-25,5814.651992418172,5659.228389891231,5975.251435884687,5886.956214972457,-72.3042225542851,5955.25,Actual
2025-02-26,5804.094602522975,5649.341190855192,5969.11280992951,5886.933705241193,-82.83910271821783,5956.06005859375,Actual
2025-02-27,5793.648418687155,5628.2918786360415,5954.238364820337,5886.911195482226,-93.26277679507062,5861.56982421875,Actual
2025-02-28,5783.417548945685,5616.664666252145,5946.494674677834,5886.88868572326,-103.47113677757528,5954.5,Actual
2025-03-03,5754.964883247071,5577.523157578298,5927.0171966223525,5886.821156446361,-131.85627319928946,5849.72021484375,Actual
2025-03-04,5746.500143883511,5581.932929642768,5904.491948371234,5886.798646687394,-140.29850280388294,5778.14990234375,Actual
2025-03-05,5738.654912119385,5574.164253773526,5900.93326133594,5886.776136928427,-148.1212248090423,5842.6298828125,Actual
2025-03-06,5731.476755097616,5553.873235960807,5898.351533788898,5886.753627169462,-155.27687207184545,5738.52001953125,Actual
2025-03-07,5725.000054787282,5564.024164577368,5880.827149964242,5886.731117410494,-161.731062623212,5770.2001953125,Actual
2025-03-10,5709.920748896119,5548.491821424044,5885.63193614902,5886.663588133595,-176.7428392374762,5614.56005859375,Actual
2025-03-11,5706.326241945296,5546.720687805174,5854.2666034119775,5886.641078374629,-180.31483642933313,5572.06982421875,Actual
2025-03-12,5703.407846847916,5540.0990423613575,5870.949872765137,5886.618568615663,-183.21072176774754,5599.2998046875,Actual
2025-03-13,5701.12528837956,5531.3073388236035,5855.764175918176,5886.596058856696,-185.4707704771362,5521.52001953125,Actual
2025-03-14,5699.429176793114,5528.676800770767,5870.32367154762,5886.5735490977295,-187.14437230461584,5638.93994140625,Actual
2025-03-17,5697.261858766344,5517.080418454848,5854.015302354196,5886.50601982083,-189.24416105448645,5675.1201171875,Actual
2025-03-18,5697.2912470135125,5541.4576400574515,5873.0500062263045,5886.483510061865,-189.19226304835266,5614.66015625,Actual
2025-03-19,5697.580515029,5529.421310367268,5866.668457923322,5886.461000302897,-188.88048527389793,5675.2900390625,Actual
2025-03-20,5698.060659883757,5539.559675839031,5867.040404337363,5886.438490543931,-188.3778306601747,5662.89013671875,Actual
2025-03-21,5698.665416513706,5540.36087160671,5880.891713528274,5886.415980784965,-187.75056427125844,5667.56005859375,Actual
2025-03-24,5700.636030753411,5531.760656622584,5859.011174766729,5886.348451508065,-185.71242075465423,5767.56982421875,Actual
2025-03-25,5701.180043685006,5536.528299490822,5860.241991114185,5886.325941749099,-185.1458980640932,5776.64990234375,Actual
2025-03-26,5701.604377408116,5536.359562983088,5857.209010154279,5886.303431990133,-184.69905458201632,5712.2001953125,Actual
2025-03-27,5701.883858164387,5540.6859336031785,5869.173306146247,5886.280922231166,-184.3970640667797,5693.31005859375,Actual
2025-03-28,5702.002188246888,5536.871330085313,5857.800115215561,5886.2584124722,-184.25622422531202,5580.93994140625,Actual
2025-03-31,5701.357240184241,5534.082710747925,5867.137912386397,5886.190883195301,-184.83364301105928,5611.85009765625,Actual
2025-04-01,5700.838074891969,5539.297117310626,5863.216225424608,5886.168373436334,-185.33029854436546,5633.06982421875,Actual
2025-04-02,5700.198941855752,5538.356720024324,5871.4229561978045,5886.145863677368,-185.94692182161532,5670.97021484375,Actual
2025-04-03,5699.467685921341,5531.70414977717,5862.949549739639,5886.123353918401,-186.6556679970604,5396.52001953125,Actual
2025-04-04,5698.676328750415,5527.897239703804,5851.303548880758,5886.100844159435,-187.4245154090192,5074.080078125,Actual
